original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/Sales-Executive-Job-New-York-City-NY-US-165533948.aspx?mescoid=4100666001001&jobPosition=12,New York,"[3, 0, 1, 2]","[18, 0, 9, 1]","

Sales Executive

","
Private Client Resources, LLC
 ","[5, 7, 1, 3]",http://jobview.monster.com/Sales-Executive-Job-New-York-City-NY-US-165533948.aspx,"


New York City
        ,NY


 ","[0, 8, 5, 3]","[1, 6, 0, 4]","
                                Private Client Resources (PCR)is a leading provider of data aggregation and reporting technology solutions for the private wealth industry. The firm is seeking to expand the team with a proven consultative sales executive. You must be ambitious and ......
                            ",Sales,"[4, 7, 18, 11]"
http://jobview.monster.com/Outside-Sales-Account-Manager-Job-Newark-NJ-US-166460318.aspx?mescoid=4100683001001&jobPosition=13,New York,"[0, 2, 1, 3]","[7, 11, 14, 5]","

Outside Sales Account Manager

","
The Reynolds and Reynolds Company
 ","[7, 6, 1, 3]",http://jobview.monster.com/Outside-Sales-Account-Manager-Job-Newark-NJ-US-166460318.aspx,"


Newark
        ,NJ

 ","[8, 0, 1, 6]","[1, 3, 7, 5]","
                                Reynolds and Reynolds is looking for experienced sales professionals to join our sales team. Our superior software solutions, our award-winning sales, service, and support have made us one of the most recognized and respected companies in the automo......
                            ",Sales,"[16, 5, 12, 15]"
http://jobview.monster.com/Account-Manager-Sales-Job-Paramus-NJ-US-165097792.aspx?mescoid=4100683001001&jobPosition=14,New York,"[3, 0, 1, 2]","[8, 6, 11, 18]","

Account Manager- Sales

","
Pangaia Partners LLC
 ","[4, 5, 0, 6]",http://jobview.monster.com/Account-Manager-Sales-Job-Paramus-NJ-US-165097792.aspx,"


Paramus
        ,NJ


 ","[6, 4, 0, 8]","[4, 5, 6, 7]","
                                Pangaia Partners is a leading  professional & managed services provider with a strong focus in network engineering, collaboration and data center solutions.  Our name, inspired by the original landmass unifying the earth, represents the convergence ......
                            ",Sales,"[8, 14, 0, 9]"
http://jobview.monster.com/Real-Estate-Sales-Associate-Sales-Representative-Job-Brooklyn-NY-US-164141015.aspx?mescoid=4100687001001&jobPosition=15,New York,"[1, 2, 3, 0]","[13, 16, 8, 5]","

Real Estate Sales Associate / Sales Representative

","
Weichert Real Estate Affiliates
 ","[3, 1, 5, 4]",http://jobview.monster.com/Real-Estate-Sales-Associate-Sales-Representative-Job-Brooklyn-NY-US-164141015.aspx,"


Brooklyn
        ,NY

 ","[6, 5, 1, 2]","[0, 1, 7, 5]","
                                Description

Weichert, Realtors has grown from a single sales office into one of the nation's leading providers of homeownership services by putting its customers first. A family of full-service real estate and financial services companies, Weicher......
                            ",Sales,"[6, 13, 15, 4]"
http://jobview.monster.com/Event-Specialist-Part-Time-Sales-Job-Paramus-NJ-US-165961680.aspx?mescoid=1300088001001&jobPosition=16,New York,"[3, 0, 1, 2]","[15, 18, 3, 5]","

Event Specialist Part Time Sales

","
Advantage Solutions
 ","[5, 6, 0, 7]",http://jobview.monster.com/Event-Specialist-Part-Time-Sales-Job-Paramus-NJ-US-165961680.aspx,"


Paramus
        ,NJ

 ","[3, 7, 0, 1]","[0, 7, 2, 4]","
                                Summary
  
    
      

                  Event Specialist Part Time Sales                    

                     

        Are you outgoing, friendly and enjoy meeting new people?  Our part time Event Specialist jobs are fun and exciting and cou......
                            ",Sales,"[11, 0, 5, 9]"
http://jobview.monster.com/Event-Specialist-Part-Time-Sales-Job-Edgewater-NJ-US-166877518.aspx?mescoid=1300088001001&jobPosition=17,New York,"[2, 0, 1, 3]","[9, 2, 14, 10]","

Event Specialist Part Time Sales

","
Advantage Solutions
 ","[5, 3, 2, 6]",http://jobview.monster.com/Event-Specialist-Part-Time-Sales-Job-Edgewater-NJ-US-166877518.aspx,"


Edgewater
        ,NJ

 ","[6, 5, 3, 8]","[5, 2, 4, 8]","
                                Summary
  
    
      

        Event Specialist Part Time Sales            

       

Are you outgoing, friendly and enjoy meeting new people?  Our part time Event Specialist jobs are fun and exciting and could be a great fit for you! Join our winn......
                            ",Sales,"[13, 9, 4, 0]"
http://jobview.monster.com/Diabetes-Specialty-Sales-Professional-Bronx-NY-DEBBC01S-Job-New-York-City-NY-US-165924704.aspx?mescoid=4100683001001&jobPosition=18,New York,"[2, 1, 3, 0]","[7, 1, 8, 14]","

Diabetes Specialty Sales Professional - Bronx, NY, DEBBC01S

","
Sanofi US
 ","[4, 0, 3, 1]",http://jobview.monster.com/Diabetes-Specialty-Sales-Professional-Bronx-NY-DEBBC01S-Job-New-York-City-NY-US-165924704.aspx,"


New York City
        ,NY

 ","[2, 4, 0, 6]","[5, 1, 3, 4]","
                                Diabetes Specialty Sales Professional - Bronx, NY, DEBBC01S-70081959-55490
Description




At Sanofi US, we are committed to the growth of our people, connected in purpose by career, life and health. 

Headquartered in Bridgewater, NJ, Sanofi US is ......
                            ",Sales,"[14, 6, 12, 18]"
http://jobview.monster.com/Director-of-Sales-Job-New-York-NY-US-165778800.aspx?mescoid=1100008001001&jobPosition=19,New York,"[3, 2, 0, 1]","[0, 5, 6, 4]","

Director of Sales

","
Page Group New York
 ","[3, 0, 2, 4]",http://jobview.monster.com/Director-of-Sales-Job-New-York-NY-US-165778800.aspx,"


New York
        ,NY

 ","[8, 5, 4, 2]","[5, 4, 3, 8]","
                                This role is for a Director of Sales here in the New York office for a growing SaaS platform start-up.  They are looking for a person who has time within the digital tech space.  My client is looking for someone open to the opptunirty of running an ......
                            ",Sales,"[14, 13, 4, 12]"
http://jobview.monster.com/Territory-Sales-Inside-Sales-Clients-Hiring-in-NYC-Base-40-80K-Job-New-York-NY-US-166170343.aspx?mescoid=4100683001001&jobPosition=20,New York,"[3, 2, 1, 0]","[11, 0, 7, 18]","

Territory Sales & Inside Sales - Clients Hiring in NYC - Base $40 - $80K

","
Direct Sales Recruiting LLC
 ","[0, 2, 4, 1]",http://jobview.monster.com/Territory-Sales-Inside-Sales-Clients-Hiring-in-NYC-Base-40-80K-Job-New-York-NY-US-166170343.aspx,"


New York
        ,NY

 ","[0, 5, 3, 2]","[6, 0, 8, 7]","
                                Hiring in NYC

 

Resumes to: 

 

OUTSIDE SALES
- NYC and Long Island:  Payroll Sales Base Salary to $55,000 @ plan $80,000-$100,000 - Needs Industry Experience. 
- NYC & Staten Island, Brooklyn Queens: ENTRY Level BTB Sales - Fitness & Education S......
                            ",Sales,"[8, 16, 15, 10]"
http://jobview.monster.com/head-of-financial-services-apac-job-shanghai-h%C3%B9-cn-165063753.aspx?jobPosition=21,New York,"[3, 0, 1, 2]","[16, 10, 9, 6]","

Head of Financial Services (APAC)

","
Evalueserve.com Pvt Ltd
 ","[3, 5, 4, 7]",http://jobview.monster.com/head-of-financial-services-apac-job-shanghai-h%C3%B9-cn-165063753.aspx,"
shanghai, h
","[1, 8, 2, 7]","[8, 4, 6, 5]","
                                Evalueserve is a global professional services provider offering research, analytics, and data management services. Were powered by mind+machine  a unique combination of human expertise and best-in-class technologies that use smart algorithms to simplify key tasks. This approach enables us to design and manage processes that can generate and harness insights on a large scale, significantly cuttin...
                            ",Sales,"[9, 13, 1, 3]"
http://jobview.monster.com/recruitment-consultant-job-tampa-fl-us-166232192.aspx?jobPosition=22,New York,"[1, 2, 3, 0]","[14, 9, 3, 7]","

Recruitment Consultant

","
WilsonHCG
 ","[6, 3, 1, 4]",http://jobview.monster.com/recruitment-consultant-job-tampa-fl-us-166232192.aspx,"


Tampa
        ,FL


 ","[3, 1, 8, 7]","[4, 8, 7, 1]","
                                Recruitment Consultant Who is WilsonHCG? WilsonHCG is a top global recruitment process outsourcing (RPO) and human capital consulting provider that operates on the principle of providing true partnership to our clients. Creating scalable and customizable human capital solutions, WilsonHCG is revolutionizing the recruitment process and bringing innovation to the industry. Founded in 2002, the compa...
                            ",Sales,"[11, 3, 6, 16]"
http://jobview.monster.com/leasing-specialist-manager-job-manhattan-ny-us-165802052.aspx?jobPosition=23,New York,"[3, 2, 1, 0]","[0, 3, 1, 17]","

Leasing Specialist/Manager

","
Page Group New York
 ","[5, 1, 3, 2]",http://jobview.monster.com/leasing-specialist-manager-job-manhattan-ny-us-165802052.aspx,"


Manhattan
        ,NY

 ","[6, 0, 7, 3]","[5, 2, 3, 8]","
                                Leasing Specialist/Manager: Do you want to use your Property & Real Estate contacts in a sales environment with a base salary, bonus and long term career opportunities? At Michael Page we are looking for ambitious graduate, Leasing Specialist/Manager or exceptional sales people to join us for a career. Client Details Michael Page is part of Page Group a FTSE 250 Recruitment Consultancy established...
                            ",Sales,"[2, 18, 12, 9]"
http://jobview.monster.com/senior-property-accountant-commercial-job-tarrytown-ny-us-166596509.aspx?jobPosition=24,New York,"[2, 1, 3, 0]","[14, 6, 4, 3]","

Senior Property Accountant - Commercial

","
Trandon Associates, Inc.
 ","[6, 0, 3, 1]",http://jobview.monster.com/senior-property-accountant-commercial-job-tarrytown-ny-us-166596509.aspx,"


Tarrytown
        ,NY

 ","[0, 5, 4, 7]","[1, 5, 3, 8]","
                                Senior Property Accountant - Commercial Major Real Estate Firm located in Westchester is currently a qualified individual o to be responsible for the accounting and reporting portfolio of several commercial buildings Responsibilities: Analyze commercial and retail leases. Create/Prepare CAM, Real Estate Tax, Insurance, Porters Wage Billings and Reconciliations Set-up and maintain reserves for ten...
                            ",Sales,"[3, 15, 2, 1]"
http://jobview.monster.com/in-store-demonstrator-job-armonk-ny-us-166589483.aspx?jobPosition=25,New York,"[0, 1, 3, 2]","[12, 7, 14, 18]","

In-Store Demonstrator

","
Worlds Best Cheese, Inc
 ","[4, 2, 5, 0]",http://jobview.monster.com/in-store-demonstrator-job-armonk-ny-us-166589483.aspx,"


Armonk
        ,NY


 ","[5, 1, 0, 7]","[0, 5, 4, 8]","
                                The World's Best Cheeses, one of the leading importers and distributors of specialty food is looking for a Junior Sales Rep/Merchandiser to work closely with our reps in New York, New Jersey, and Connecticut. Roles include: -Visit chain accounts such as Whole Foods to sample cheeses with buyers and remind teams of our product offerings -Perform in store cheese demos and other consumer focused even...
                            ",Sales,"[9, 2, 18, 4]"
http://jobview.monster.com/AT-T-Business-Sales-Leadership-Development-Program-Job-New-York-NY-US-166020047.aspx?mescoid=4100666001001&jobPosition=1,New York,"[0, 3, 1, 2]","[0, 14, 2, 12]","

AT&T Business Sales Leadership Development Program

","
AT&T
  ","[6, 4, 2, 0]",http://jobview.monster.com/AT-T-Business-Sales-Leadership-Development-Program-Job-New-York-NY-US-166020047.aspx,"


New York
        ,NY

 ","[6, 5, 7, 8]","[1, 8, 5, 3]","
                                Our business sales professionals are elite self-starters with a drive to transform the way our customers do business through technology. Wireless solutions? We have them. Cloud solutions? We deliver them. As a member of our team, youll bring the fu......
                            ",Sales,"[15, 16, 4, 8]"
